Date,Temperature
2012-05-10,26.0146151042565
2012-05-11,17.42127942501384
2012-05-12,32.737526006650306
2012-05-13,33.97938836547761
2012-05-14,21.93605654757807
2012-05-15,23.061492200320078
2012-05-16,26.429326953624525
2012-05-17,26.672283949935125
2012-05-18,28.29272136336415
2012-05-19,35.05102269383175
2012-05-20,24.11526386252975
2012-05-21,21.00851377730773
2012-05-22,18.103403859927365
2012-05-23,21.345349800290403
2012-05-24,24.834365135631014
2012-05-25,33.97278931758894
2012-05-26,22.411943504819142
2012-05-27,26.118939758194493
2012-05-28,24.91788551963624
2012-05-29,30.94196636724042
2012-05-30,37.63466212936811
2012-05-31,22.345656135398396
2012-06-01,22.55280278740889
2012-06-02,30.22080438534536
2012-06-03,28.40945744813156
2012-06-04,34.23353662868017
2012-06-05,27.919640926629818
2012-06-06,23.203539546064704
2012-06-07,27.953274153461546
2012-06-08,30.543517902914537
2012-06-09,29.102410905986822
2012-06-10,27.53637015553649
2012-06-11,30.333373447945768
2012-06-12,30.846477952228362
2012-06-13,31.910794955187637
2012-06-14,28.243549437948214
2012-06-15,24.164409598415727
2012-06-16,25.733568432166614
2012-06-17,31.032544832541785
2012-06-18,20.91532164506382
2012-06-19,26.843366544364507
2012-06-20,23.033305938363196
2012-06-21,25.143724114674086
2012-06-22,31.392259313036494
2012-06-23,25.955495340099517
2012-06-24,25.232182740780743
2012-06-25,18.200719295100406
2012-06-26,28.731267830136105
2012-06-27,28.227420905705376
2012-06-28,35.8162736165273
2012-06-29,23.461108825234994
2012-06-30,26.095751638319694
2012-07-01,26.246918418553776
2012-07-02,32.887266398817374
2012-07-03,24.523522338065238
2012-07-04,26.395107628851697
2012-07-05,28.039482548582697
2012-07-06,25.93304561578179
2012-07-07,22.767831927247357
2012-07-08,25.97044996449154
2012-07-09,30.36815874929886
2012-07-10,19.8674235029447
2012-07-11,25.66484837073438
2012-07-12,21.499395925304135
2012-07-13,30.975233144624212
2012-07-14,17.384065476081126
2012-07-15,22.205390763642058
2012-07-16,26.886059375322603
2012-07-17,32.827620146171704
2012-07-18,24.67124869463506
2012-07-19,22.22400236653401
2012-07-20,34.40578534720295
